course_id,skills
98402,I developed an ability to write every day and take advantage of ideas as they come.
98402,Writing. How to write not what to write about. Writing for the sake of it.
98402,Daily writing practice was huge
98402,None. It is shocking how a class can be taught for an entire semester and I can feel like I left learning absolutely nothing new.
98402,I learned how to write.
98402,"Where to begin?   Through this course I-- - developed tools to help me communicate with clarity and purpose  - saw examples of writing styles that will provide a foundation for learning for years to come  - was exposed to, and inspired by writers in the industry  - was given the space to discover my voice, and feedback on how to strengthen it  My brain is a pile of mush right now considering this time of the semester, but this class was absolutely life-changing. I will never be able to write an email the same way again."
98402,"I was forced to become a better writer by churning out themes five times a week. I definitely gained a newfound appreciation for ""good writing"" and saw my writing toolkit grow."
98402,"I am a better writer all around for taking this class. This course not only changed the way I approach writing, but the way I see the world."
98402,"Your writing will improve, which is the point of the class."
98402,"So many personal insights, I am more connected with my inner soul now. I know all the themes I fixate on, and that words can be so powerful."
98402,"I learned about writing every day. It is an incredible skill and a joyful experience, though also more time consuming than I anticipated. I also very much appreciated the organization of the course around the elements of style."
98402,"I wish I were able at the moment to really articulate how great an experience this class was. It was definitely on my Yale bucket list, and I'm glad I was able to be a part of it. The writing-tutor structure allows you to get the benefits of a small class even though it's a large lecture. (I was surprised at how big it was at first, but it makes sense.) Professor Ehrgood's lectures were always the highlight of my week."
98402,How to brainstorm and write on a deadline. How to write at length about small things. Various elements of style.
98402,I really improved my writing. I thought the themes helped figure out my style of writing
98402,I learned more about writing techniques.
98402,Great creative writing practice
98402,Get much more comfortable with writing
98402,"learned a lot about consistency in writing and also how to be more experimental with my writing voice! also learned to be more conscious and intentional of how I use different writing techniques, including metaphor, exaggeration, scene-setting, dialogue...etc"
98402,"I got into the practice of writing daily, experimenting with my words and style more freely."
98402,I found my own voice in writing and learned so many new techniques to make my writing shine.
98402,"Writing as a daily practice, looking more deeply at specific uses of writing and what they do (ex: jargon, metaphors, lists, dialogue)"
98402,Honed the habit of daily writing
98402,"I am a quicker writing, I know more about essayists, I am more apt to recognize choices in writing, and I make better writing choices."
98402,"You learn that if you want to improve at writing, you have to approach the field with discipline. You have to be ready to put in the effort of just trying to write once a day. Soon, it becomes much easier and you can certainly feel your improvement increase throughout the semester. The class gives you so many different insights into different kinds of writing: poetry, dialogue, narrative structure, punctuation, etc. It is truly a once in a lifetime experience of a class, and a must take for anyone majoring in the Humanities/English at Yale."
98402,Writing! A lot!
98402,"I think I gained very little from this course. I lost a lot, like sleep and time, but gained? Not much at all. The only thing I developed was a hard shell when it comes to writing. I sometimes felt like I had to protect or defend myself with my tutor, which is such a terrible attitude to have about sharing one's own writing."
98402,Exercised my writing skills
98402,It was useful to get into the routine of writing every day.
98402,"I wrote every day and got to experiment with different forms of writing, though it's hard to tell if my writing actually improved."
98402,"How to write with specificity, clarity, and lucidity."
98402,Writing every single day allows you to much better understand yourself as a writer
98402,I learned how to write! I also learned about myself as a writer and what kinds of styles and methods I tend to gravitate towards.
98402,"There are certain things you can only learn by writing every day. This class holds you accountable for writing consistently, which is incredibly valuable!"
98402,-writing for an audience/considering what the reader will think -writing for volume. we wrote 65 pages worth over the semester -- now I have that many seeds for other pieces of writing
98402,"This course taught me about how to think about writing. Before going into this course, I did not have the conceptual understanding to describe why good writing was good writing. Each week, we worked with and discussed different aspects of writing, and by the end of the course, I found that my ability to talk about writing had greatly improved. Also: I developed A LOT of academic discipline through this course, which benefitted other areas of my work. It made me a bit more academically tenacious: there were days where I absolutely did not want to write 250 words, but I had to. I found that the process of writing, even on the days where I didn't feel like writing, or the days where I produced objectively bad writing, was more important than all of the finished Daily Themes I wrote."
98402,I learned so much from the practice of writing every day and really grew as a writer!
98402,Really good place to experiment with new writing styles
98402,"Skills: It's difficult to evaluate my own writing, especially so soon after the course, but I think my writing improved over the course of the semester. Each week of the course focused on a different aspect of writing (e.g. metaphor, punctuation, adjectives, lists), and I'm sure my writing is more proficient and intentional in all those areas. I also have a semester of practice writing almost every day.  Insights: I have the ability to write. My writing will not be of the same quality as the works I'm used to reading, but if I wanted to write a fantasy story (as I have tried and failed to do in the past), I could."
98402,"By writing every day, I learned through experience many skills and techniques that I can use to improve my writing. Having a tutor was also a big help, as I was able to learn with someone with a lot more experience than me."
98402,"It made me a better writer. It taught me ways to improve my writing by forcing me to write consistently and meet with a tutor every week to talk about that writing. It also helped me to appreciate writing and English more, as a STEM major who was never that appreciative of them in the first place."
98402,"This course taught me not just to write consistently, but to listen to my own writing and evaluate each small decision I make as a writer. From sentence effects to punctuations to dialogue to metaphors, etc., the course helped me collect new skills that I can draw from in fictional/non-fictional writing. The most important lesson from the course was how to be more conscious with each decision as a writer to make the whole piece sound better and work better on the reader. It was also very meaningful in how it made me reflect about my new life, changes, and philosophical reflections."
98402,Paying close attention to word choice and sentence length; how to use different techniques to maximize the impact of a piece and have it resonate with readers; how to be concise in my writing/storytelling
98402,"You get a lot of practice writing quickly and at a regular frequency (once per day). I enjoyed exploring similar themes in my writing, going deeper into the same topics over the course of several weeks, writing about similar things multiple times. I found that it's very helpful for me to constrain the writing: a prompt with specific guidelines, like ""use only one-syllable words,"" would lead to better writing than the ""free prompts,"" most of the time. Similarly, I would crank out a great theme on the days when I waited until there was only an hour left before the deadline, compared to the days when I had all day to write slowly and chip away at it. I also found that it helps immensely to try to form a full theme in my head, or at least the general feeling of one, before starting to write. To make sure that I don't just have one good sentence in mind, but rather a few sentences, the rough sketch of the ark of the theme, how it starts and ends, how it ties together, and best of all, when it connects to something strange and unexpected, that's when I would enjoy the writing most. Lastly, I found it extremely helpful to speak out loud while writing. Either reading my writing, or treat the exercise as a dialogue, where my writing is in response to a question a friend has just asked... These are some of my main insights from the course."
98402,I became a much better writer through daily practice.
98402,What writing styles suit me well and which ones are more challenging.
98402,"I really improved my writing, got to explore lots of different styles and developed my own style."
98402,"How to write in different, new, and better ways"
98402,I became better at picking good ideas or experiences to write about and piecing them together. I gained confidence in my writing abilities and am proud of finishing this class.
98402,"I improved at writing short reflective pieces, and I developed a greater ability to make myself write even when I didn't have any ideas."
98438,I learned about the European welfare state.
98438,"Introduction to comparative capitalism, basic background on the British, German, and Swedish models, methods used in political economic analysis"
98438,I learned a lot about comparative capitalism and the politics of postwar Europe. Gained skills for comparing welfare states in different nations and the effects of different policies.
98438,"A much greater understanding of welfare states, taxation, and the policies countries put in place to regulate their economies"
98438,"I learned how to compare advanced capitalist economies in terms of their institutions, paying particular attention to their wage-setting institutions and how this affected each country's unemployment, as well as the formation of the welfare state."
98438,I gained a robust foundation in the political economy of postwar European countries. The course was a great blend of quantitative and qualitative information.
98438,I learned a lot about the welfare systems in Europe. It's an interesting comparative politics class and I felt like I walked away with a better understanding of the political structures across Europe.
98438,"Many new concepts about capitalism, corporatism, the welfare state, party politics"
98438,I was learned more about social policy and the politics behind different social reforms or party transformations European countries. I learned how to characterize the political economies of different European countries and how to compare them. This was a good introduction into comparative government.
98438,"I learned about capitalism in major developed countries across the world (though primarily in Europe). This was actually incredibly eye-opening and caused me to realize that our standard understandings of ""capitalism"" are mostly limited to what we see in the United States, which is NOT reflective of capitalist economies in most European countries."
98438,I gained a great deal of knowledge about the welfare systems in European countries and how they developed.
98438,BEST COURSE EVER. Please take it. Everything makes sense now in global econ and why countries diverged in socialist states.
98438,Political economics and different approaches to economic policy; the political history of Western European countries; development of political parties and cleavages.
98438,This course gave me insight into how the labor markets and welfare states of Western European countries (and Japan) function. I gained familiarity with the vocabulary and theories of corporatism and a better understanding of what differentiates these countries from the U.S. I also learned about the recent history of these countries and how they responded to various historical crises.
98438,Great foundation of knowledge of comparative economics in 20th century Europe.
98438,We learned about european economies and welfare states from the post-world war 2 era to the present.
98438,Great class
98438,knowledge of the development of welfare states in the western world
98438,Comparative European politics in the postwar period
98438,I learned a lot in this course about the details of European political economies from the beginning of the 20th century to now. I also learned how to think like a political scientist and synthesize dense theoretical readings.
98438,I learned a ton about the political and economic structures in industrialized European countries. Learned about different political theories like axes of political competition. Such great context I think really helpful for any econ policy people to know
98438,"Learning how to apply general principles of political strategies to different countries over the course of the late 20th century, creating frameworks for comparing and contrasting different strategies employed by different government tracing general trends and responses. It was fascinating to be able to learn about a trilemma framework, then use that to compare strategies in Sweden, Germany, Britain for example, and then find deviations in the models in countries such as Japan."
98438,Learned about global financial structures and things such as labor unions and how different countries used them.
98438,"Information dump about the post-WWII development of the welfare state, practice reading dense poli sci papers."
98438,I learned a lot about the structure of capitalist economies in Europe and how they changed from 1945 to the present day.
98438,Comparative politics and development of European economies post WW2. Analysis of corporatist institutions and the relationship between governments and labor organizations
98457,"I learned a lot about renewable energy, but it was a bit more math based than I wanted"
98457,"The basics of physics, policy, and applications of renewable energy"
98457,I learned the available renewable energy technologies that stand to aid our global fight against the climate crisis.
98457,Surface-level grasp of renewable energy systems and technology
98457,"The working aspects of different renewable energy forms including primarily wind, solar, and hydropower. There was also information on nuclear, bioenergy, energy storage, energy markets and geothermal which was interesting."
98457,How renewables can help shape our future
98457,"I learned so much! A basic understanding of how energy and electricity are generated, how different forms of energy function, and the financial and social considerations of energy"
98457,"I learned about the different shapes that renewable energy takes, and the global problematics surrounding energy. I learned common estimation methods that may be very useful in the future."
98457,"This is a fun survey to renewable energy! This might be the closest thing you can get to an algebra based physics class at Yale. You learn some E&M if you haven't already, and all about the major renewable energy sources."
98457,Good physics-based overview of different renewable energy technologies
98457,"Broad understanding of renewable energy, including the basic physics, earth sciences, and real-world applications behind them."
98457,"I learned a lot about world energy today, and the pros and cons of renewable solutions, as well as how to think about their implementation and environmental impact etc"
98457,learned so much about the feasibility of renewable energy! lots of physics concepts i did not know about before
98457,Renewable energy tech from a scientific economic and political perspective
98457,"This course is a fantastic introduction to everything renewable energy. Seriously underestimated how much I would learn about the energy landscape, future of energy, and science of energy generation. The interactive component of the course, where we have the opportunity to visit renewable energy installations, is a particular highlight that should be taken advantage of whenever possible. The course gives you a really strong grasp in particular of hydro, wind, and solar, and I especially enjoyed the lectures that dealt with how energy technologies interacts with the market. It was also helpful to have a basic understanding of the physical laws behind energy generation technologies, which I feel like are often glossed over in popular discussions of these technologies."
98457,"Learned quite a lot about the electricity grid, how electricity is generated and distributed, and about all the technologies involved with not only renewable energy generation but all energies. We focused particularly on solar, hydro, and wind, but it surprised me how many different types of renewable energies there are out there (there are 5 types of solar energy, and many different installation/size methods, there are multiple types of geothermal energy, there have been attempts to make biofuel energies and most haven't been successful. The content of this class was much more interesting than I expected."
98457,"You learn a lot of important technical aspects of renewable energy, which is pretty crucial if you want to talk about realistic scenarios for energy transition and net zero. If you don't know this stuff, there's always gonna be a disconnect between what you think clean energy is vs how it actually works."
98457,"I learned about renewable energy sources, how they work, are applied, and their benefits/drawbacks."
98457,"Knowledge of energy systems and markets, as well as the science behind lots of energy sources."
98457,"I learned so much about how renewable energy systems generate energy, how we generate electricity in the United States, new technologies, the true benefits and drawbacks of each technology. Awesome course!"
98457,had a very holistic understanding of renewable energy. prof oristaglio is a really good lecturer!
98457,"Science of renewable energy resources. By resources I primarily mean hydro, wind and solar with a more superficial look over other miscellaneous topics like biofuels, tidal and wave, geothermal etc.  By science, I mean where does that energy come from (think natural cycles), the extraction of energy from them, how to calculate that, and their pros and cons when it comes to supplying that energy to the grid. Some discussion about the energy market, specifically ISO New England, how it works etc. US centric though that seems unsurprising.  Generally gives you a good grounding of the basics of what goes on in renewable energy, let's you get a grasp of the basic vocab"
98457,"Basic information about various renewable energy (hydro, wind, solar, geothermal, biomass) and physics"
98457,Good info
98457,"The physics and earth science of renewable energy technology-- solar, wind, hydropower, biofuels, and other smaller tech"
98457,"Learned about the physics of the natural flows that power renewable energy (e.g. what drives the wind/physics of solar power), how renewable energy technology operates, and barriers to/supports for its implementation. Developed a broader understanding of the electrical grid/how our energy system operates."
98457,"This course is a survey in the main types of renewable energy generation, namely Hydro, Wind, Solar, and Geothermal. It focuses on the physics behind how they work, and also the economics of buying and selling energy of different forms. There is also discussion of how the electricity grid works, and the world energy mix."
98457,An overview of the science and practical reality of all types of renewable energy.
98457,Great overview of the physics of renewable energy with a good amount of the basic economics/policy side of things as well
98457,Learned about renewable energy. Good primer class.
98475,Deep knowledge of Eastern Europe and the ideologies and events occurring since 1914.
98475,I gained a comprehensive understanding of regional political and social trends
98475,"Survey understanding of modern Eastern European history, how to draw relevant information from dense readings, how to think about history in the ""longue dure"" and as rooted in specific geographies and moments."
98475,"I learned about the establishment and collapse of Eastern European nationstates in the interwar period, the ideologies which destroyed them and perpetrated the Holocaust and the Great Terror, and how those ideologies affected the countries and regions over which they had ruled over the subsequent decades up to the present day."
98475,I became fairly familiar with the region and also picked up some geography skills.
98475,"I learned a great deal about the political, economic, and cultural forces that shaped many Eastern European countries, especially in terms of how geopolitical tensions led to the formation, dissolution, and annexation of different swaths of land. We started off with the breakup of Austro-Hungarian Empire/decline of Habsburg monarchy, went through WWI, interwar, WWII, Stalinism, Brezhnev Doctrine, Hungarian Uprising, Prague Spring, Berlin Wall/Cold War, and ended with the formation of the European Union and Russia's most recent invasion of Ukraine in 2022."
98475,Learned a ton about Eastern Europe and how to think about history in general.
98475,"Learned a lot about Eastern Europe and it challenged my views about what ""Eastern Europe"" is and means"
98475,"a great introduction to Eastern European history, with themes connecting to the present"
98475,"I learned so much about Eastern Europe, European history, and some of the most striking chapters in all of human history: Stalinism, Nazism, the Holocaust, the Soviet bloc. Snyder also imparts lots of wisdom on the discipline of history, and how we ought to think about our pasts."
98475,"I learned more critical thinking. I had to think about what people in history did, and how their actions had consequences that trickled down through history."
98475,"This course completely reshaped my understanding about East European history in the 20th century, but especially from the interwar years and World War II. It helped open my eyes to how American schools teach European history with a western lens, often obscuring the perspectives of East Europeans. I'm so glad that I took this course and gained a more accurate understanding of the events."
98475,"History of Eastern European countries and general trends in the region and world; especially, I learned a lot about the failure of democracy in the early 20th century, the end of empires, the rise of totalitarianism, and its consequences."
98475,"Eastern Europe between 1918-pretty much now. Didnt cover WWI that much, so mostly began with post-WWI settlements. Majority of the second half is on communism which was super well taught and eye opening."
98475,"I found Professor Snyder's comments on history as an academic field/discipline/skill extremely insightful (and would've happily had more of them). I walk away from the course with a new appreciation for the role of details, such as dates, and geography, as well as better awareness of the ""traps"" to look out for / avoid when studying history."
98475,Major themes and events in Eastern Europe from the end of WWI through the present day. Snyder also emphasizes the different techniques and challenges when studying history more generally.
98475,Broad survey of events throughout the 20th century in Eastern Europe.
98475,"I feel like I think about history, especially Eastern European history, with a much higher level of complexity. Timothy Snyder is a brilliant thinker and historian, and his ideas and manner of thoughts are well translated through his lectures,"
98475,Learned a lot about Eastern Europe
98475,"This was my favorite course I have ever taken. It was so fascinating for me to learn about the 20th century, something I had studied before, in a completely different way, learning it from the point of view of Eastern Europe. I learned so much in this class!"
98475,Learned more about Eastern Europe and also how to read and write quickly and effectively
98475,"analyzing history, understanding how history would be different if certain events had not occurred, importance of geography in history, tracking development of one particular region over span of time"
98475,"I learned so much about Eastern Europe that I didnt know before. Professor Snyder made the information so clear, engaging, and accesible. I feel like I gained so much knowledge from this course."
98475,how to think critically about how individual nations/ peoples fit into the context of eastern europe as a whole
98475,"I learned about eastern European history, Stalinism, reform communism and the rise and fall of communism in the eastern bloc."
98475,"I gained an in depth knowledge of the mainthemes and events of 20the century Eastern Europe, exposure to some very interesting texts, and insight into real historical analysis"
98475,"Since this was my first lecture-only style class without presentations and slideshows to look over again after each lecture, I had to learn how to be efficient and sift through which information I should be recording as notes versus which information is interesting but unnecessary to take as notes. My hand can only move so fast and can obviously not keep up with talking. Additionally, this course taught me how to skim through and highlight the readings, since I can safely say that I have never had a course with even nearly this much reading."
98475,"A broad understanding of the recent history of Eastern Europe, with a focus on the USSR, Yugoslavia, Poland and Czechoslovakia. Some understanding of general historical trends/ analysis of the end of imperialism, the evolution of communist thought, and the liberal democracy."
98475,Eastern Europe from 1918-1995
98475,"I learned an incredible amount about Eastern European history and valuable lessons about how to apply it to the current world. This class was pretty light on work, so I didn't really learn any new skills."
98475,"Critical thinking, viewing history as perspective rather than narrative"
98475,"I developed ability to see the bigger picture of history, listen attentively with no electronics present, and memorization"
98475,I learned SO MUCH from this course! Highly recommend!
98475,"I learned a lot about Eastern European, a region whose history I did not have much prior knowledge about. I further developed analytical and critical thinking skills in regards to historical information. I also improved critical reading skills."
98475,I really feel like I got a comprehensive understanding of Eastern European history from this class! I understand a lot more about historical trends and the factors that lead the region to change and develop throughout the 20th century.
98475,Mostly about the history of the region and a new way of looking at the narrative surrounding WW2
98475,"I learned a lot about Eastern European history, with a particular focus on World War I, World War II, and Communist history. The class focused on turning points in Poland, Yugoslavia, Czechoslovakia, Hungary, Austria, Ukraine, Romania, Bulgaria, etc., and how modern Eastern Europe came to be."
98475,"I developed skills in reading large amounts of material, learning and deriving historical facts, and organizational skills."
98475,"A overview of the history of Eastern Europe in the 20th and 21st centuries. This includes various countries, political systems, social movements, revolutions, wars, etc. across the region."
98475,I developed so many skills from this class. I developed confidence in my ability to learn about something completely new since I had know knowledge of the region. I learned how to make arguments about contingency and history as a result of Prof Snyders lecturing styles. I learned about the process of selecting the most important events in historical narrative from the chronology.
98475,I developed a good understanding of historical trends in the region of Eastern Europe from 1914 onwards. I like how Professor Snyder does not treat 1914 as a demarcation and talks about pre-1914 national and imperial histories. Professor Snyder likes to open his lectures with acute questions or observations about the lecture topic. They are often thought-provoking and leave me in thought even after lecture. There was a considerable amount of reading for this course. I became a better reader.
98475,I learned about the rise and fall of different nations in Eastern Europe during multiple time periods. I learned what led these nations to ruse to power and what eventually led them to fall.
98475,"In high school, the narrative about the World Wars is very focused on Western Europe. This class not only fills in the missing piece of what was going on in Eastern Europe but also enhances the broader picture."
98475,History of eastern europe
98499,Tons of really interesting history and facts about food!
98499,"I learned so much about the history of food and all of the other histories that food is intertwined with. I also learned how to think critically and analyze qualitative histories in order to understand common trends and themes, and compare and contrast."
98499,learned about the history of the world/US through perspective of food
98499,"I learned about the influences that cause people to eat the way they do, on global, historical, and domestic levels. I learned about how migration patterns, environmental pressures, and taste preferences make cuisine."
98499,"The beginning of the course was focused on different regional and historical cuisines, and the latter half of the course was focused on the intersection between food and culture."
98499,Learned about food and how the preference for it has changed throughout time and location.
98499,"Learned a lot about different countries' cuisines, why American versions of certain national cuisines are how they are, food reforms, etc."
98499,I gained insight into many historical events that have played a role in shaping beliefs about food and diet.
98499,Learned a ton about food history
98499,"I learned a lot of background about food in different parts of the world, but was particularly fascinated with the modern viewpoints."
98499,"learned a lot about food and culture, trends of food throughout history, how food has impacted humanity over time"
98499,Learned about the history of food!
98499,History of different cultural cuisines; trends that led to the development of modern American food and consumer culture.
98499,I learned a lot about general patterns in food over history and in different places. This course also connected to prior knowledge that I had in the sustainability aspect of food production and distribution.
98499,"This class was great! Totally changed my understanding of food and its relation to communism, immigration, religion, women's rights...!"
98499,"Learned about food, food issues, and how different characterizations of food came about."
98499,"This course was extremely interesting! I learned an abundance of information on cuisines, cultures, and the history of food quite literally."
98499,I learned a lot about the history of food in different cultures and eras.
98499,"I learned a lot about different cuisines of food, sustainability, medieval food techniques and trends, the emergence of American fine dining as a concept as well as many prominent establishments, etc."
98499,"I learned about global histories of food and the globalization of food throughout various points in history. I also learned more in depth about the history of food in the US along the topics of restaurants, nutrition, industrialization, and cuisine."
98499,"Broad survey of global cuisines and their histories, history of food in 20th century USA, food and the environment"
98499,"I learned about the intersection of food and history, and how views of food have changed over the years and across the world."
98499,"Developed knowledge of history of food with emphasis on Medieval cuisine and modern American cuisine. Investigated intersections of war, colonialism, religion, and economics with food. The course's second half focused on modern America (19th century onward) -- specifically on food reform movements, the influence of immigrants on American cuisine, and matters of sustainability and nutrition."
98499,Learned all about what people thought of and did with the food they ate.
98499,"I learned broadly about cuisine, immigration, cultural trends, environmental challenges, etc. all things related to food really. What you learn for the papers is up to you too, so you can research something of interest to yourself, investigate your own culinary background, etc. You learn about yourself and one of your daily activities too through this course!"
98499,"A comprehensive understanding of cuisine around the world, as well as modern reforms especially in America."
98499,"History of food! How to look at food and analyze how the dish came about. On Professor Freedman's prompting, I also wrote an essay on 'how nutrition science is influenced by the food industry and media,' using sources that Professor Freedman recommended."
98499,"I learned about the history of food, taste, culture, and preferences over time and how it formed American cuisine."
98499,"I loved learning about the cuisines of the world and how food can be influenzed by politics, gender, race and class."
98499,I learned to look for significance in the smallest of things.
98499,"Developed a better understanding of the intersections of race, culture, gender, and food. Overall, it was very interesting to begin with the culinary history of other countries and regions, then transition to the history of food in the United States."
98499,The course helped me learn how to write more efficient notes while also being involved with the material. It also thought me to look at food through a different lens.
98499,Great class
98499,"The course content was all over the place. We went through major civilizations/cuisines, then food movements, and then looked at how food intertwined with social history and environmental issues. I explored Medieval European cooking and Elizabeth David (a cookery writer) through papers written for this course. I still read Elizabeth David."
98499,"Valuable skills in research, reading comprehension, lecture note-taking, and more."
98499,I learned a lot about food and got food experience with both historical writing and the style of big history lectures.
98499,"food history from the middle ages, across different geographical area, current food culture scene"
98499,I learned how to look through history in different lenses. I also learned about human development through the development of food.
98499,Loved learning about the history of food and how it connected regions of the globe together.
98499,I gleaned a much better understanding of the food cultures of the most prominent civilizations of the world as well as new insights into the evolution of American cuisine.
98499,"I learned about trends in food history across different countries and eras. Talked about regional and ethnic foods, as well as food in America over time. Connected history to our own experiences of food."
98499,"Types of food shared & cultural traditions around food across different cultures over time. The first half of the class focused on the past around the world, and the later part focused on the US in more recent history (1800s forwards)."
98499,Learning the historical context of foods throughout different countries and how American cuisine has developed since.
98499,"I learned about the history of hunter gatherers, medieval cuisine, all the way to modern cuisine."
98511,"Terrific class, a must take for Environmental Studies students. Provides the philosophical foundation for modes of environmental thinking in a deeply compelling, almost story-like manner."
98511,This class was a good philosophy introduction with a unique focus on the environment.
98511,Knowledge of ethics
98511,Learned how to think critically about environmental ethics
98511,"The ethics of geoengineering, environmental justice, ecofeminism"
98511,Learned about current and past views in environmental ethics.
98511,Great survey of environmental ethics theory
98511,"I learned a ton about the ethical decisions that factor into environmental policymaking on a state and global scale. I developed greater thinking capabilities after learning about different examples of technologies to combat climate change and their repercussions, as well as the ability to think into the future when considering the moral obligations we have to future generations."
98511,"I gained a better understanding of Kantian, utilitarian, and land ethics perspectives and learned how to structure a philosophical argument. As an environmental studies major, this course helped me flesh out my resistance or support of specific techniques and ideas by presenting various perspectives."
98511,I learned what the top environmental concerns of our time are and what modern scholars think about these issues.
98511,"We face many environmental challenges, from geoengineering and bioengineering, to toxic wastes and the preservation of nature. But it is not enough to know about these problems at face value. We need to investigating them with a firm ethical foundation in order to know WHY they deserve our attention. From there we can better respond accordingly from a place of conviction and empowerment. As such, the positions I crafted during this course will better guide my decisions, not only for my environmental career, but also my daily life. I highly recommend students from ALL majors take this course during their academic journey."
98511,"I enjoyed this class a lot because it challenged the most fundamental, core aspects of how I perceived the environment. I understood more deeply about how environmentalism and environmental activism could and should be implemented into society."
98511,How to evaluate rights from a non human perspective
98511,I learned about environmental history in regards to philosophy and ethics. I discovered the topic of ecofeminism which is cool and interesting. I learned a few philosophical frameworks.
98511,Intellectual history and debates in the philosophical literature on environmentalism. Pretty cool class.
98511,How to apply ethical theories to environmental decisions regarding mitigating climate change
98511,"Some foundational ethics, important environmental texts, critical way to view environmentalism, learning generally how to write a philosophical argument, new knowledge on environmental technologies."
98511,The thinking of the environment
98511,"I learned a lot about Classical Ethics and Environmental Ethics. No philosophy background is required. We covered utilitarianism, Kantian ethics, virtue ethics, Leopold's land ethic, Deep Ecology Movement, geoengineering, etc., and focused on people like Aldo Leopold, Peter Singer, Tom Regan, Bill McKibben, etc. We learned how to answer questions and argue using a certain perspective (utilitarianism, land ethic, etc) as well as how to counter that perspective."
98511,I learned about the ethical concerns that go into making decisions about environmental justice.
98511,I learned how to write a good philosophy paper and learned more about contemporary philosophy
98511,"I learned a lot about approaching environmental issues from an ethical standpoint, as well as how to properly carry out applied ethics in a broader sense. I also learned a lot about the philosophical undercurrents of how I think about the environment."
98511,I learned more about philosophical topics and its relation with environmentalism. I truly enjoyed the topics in the class and taught me more about the intersections.
98511,I learned how to develop a philosophical argument and how to place the blame on who should pay for the costs of environmental degradation.
98511,The ability to evaluate different perspectives of the environmental ethic
98511,"I learned about different thinkers and their approaches to environmental issues such as pollution, therapeutic hunting, wilderness preservation, and carbon capture. These arguments provided a foundation for discussions and debates about important topics, and showed us the current state of the field of environmental science. I learned how to develop a sound argument, how to approach complicated environmental problems, the different solutions that have been proposed, and the ethics involved in it all."
98511,"learned about pros and cons of philosophical theories when applied to the environment (Kantianism, utilitarianism, and the land ethic), and debates around solar geoengineering, bioengineering, saving nature vs. humans, vegetarianism, ecofeminism/indigenous perspectives, and more"
98519,broad case study review of important environmental themes. understanding of health hazards related to chemicals and plastics
98519,"A case focussed class on environmental law, not so much politics. A good introduction to legal reading and writing."
98519,This class was a wonderful overview of different aspects of environmental law!
98519,"I got an in-depth look at a few interesting environmental law and politics topics (nuclear energy history, pesticide regulation), but it did not feel very cohesive at times."
98519,"An understanding of how nuance and public and political pressure shape environmental law, policies, and outcomes in the US and around the world."
98519,"Each week we focus on a new topic in environmental law: from remediation, water quality, air quality, biodiversity, agriculture, etc."
98519,"Through this course I gained a broad understanding of many topics within environmental law, and mostly further insight on common issues with laws and regulation all over the world. This class included interdisciplinary issues that prompted us to learn about global trade and economics, development and human rights, access to information and many more. This class also taught me how to read case files and summarize large amounts of readings."
98519,I learned about a variety of issues in the fields of environmental law and human health. It was a helpful and comprehensive overview of how many topics there are to explore in this arena. The final paper allowed me to delve into a topic of interest more specifically and I enjoyed the process of researching and writing it.
98519,"I learned about a broad range of environmental law topics, from plastics to pesticides to nuclear testing. I feel much more confident in my ability to identify and analyze environmental impacts on human health."
98519,Learned about relevant environmental regulation and corresponding case studies.
98519,"I developed a strong sense of the international complexities surrounding law, including environmental constraints, disparities in language and meaning, and the difficulty of standardization of sustainable practices."
98527,general knowledge of climate change and modeling
98527,"Atmosphere, energy cycles, heat flux, modeling, energy budgets, and modern approaches to tackling the problem of climate change and determining vulnerability"
98527,environmental knowledge ie global warming climate change and whats being done about it
98527,How to model individual components of the climate system
98527,Conceptual ideas on climate change and an increased understanding of how to interpret climate models
98527,I learned a great base knowledge about climate change and the science behind it
98527,This class gives a broad overview of many details of the science of climate change.
98527,Reading climate change literature and the different systems behind climate change.
98527,I literally still have no idea how climate change works
98527,You learn about important climate cycles and climate models.
98527,I appreciated the in-depth exploration into the different aspects of the climate system. My biggest takeaway came from the guest lectures where we learned about the current practices of climate modeling.
98527,gained good and interesting knowledge from this class
