"course_id","reviews","sentiment"
98208,"yup gotta understand macro","r"
98208,"Yes- it is important to understand the macroeconomy. The material in this course is challenging but I felt like the TF's and Professor Lindenlaub really cared about us and our learning, which I appreciated. I would recommend going into it realizing that each Pset will be challenging, but you'll leave with some valuable insights and a feeling of accomplishment at the end.","r"
98208,"Yes, for an economics major or other major requiring the course. Not the best at instilling intuition, so hard to find greater benefits beyond that.","r"
98208,"Yes! Most people are in this class because it was a requirement (including myself), but I really enjoyed this class. The lectures are interesting and engaging, and I felt like I understood the world better after taking this class.","r"
98208,"I would highly recommend this course to any student who wants to gain an understanding of how economics is connected to virtually every other subject.","r"
98225,"Yes. Good mix of theory and practice. Will definitely learn a lot about regression","r"
98225,"Yes, I learned a lot","r"
98225,"yes it is pretty intreseting","r"
98225,"Yes, if your major requires it","r"
98225,"Unless you are a Econ-Math major who already knows everything about Econometrics and lacks a capacity for human empathy, do not take this class. I completed the course in part because I felt a deep responsibility to warn those thinking about taking ECON 136 in the future. I am a martyr and you're all welcome for my sacrifice. As all econ classes are, this one is graded on a curve. There are only about 25 students taking the class and they're all uber-smart gunners who would probably be willing to kill a family member for an A. I feel justified in saying this because several students consistently displayed rude behavior and even purposefully distracted others during lecture and tests to gain a competitive advantage.   On top of this, most of them seem to already know the subject before even starting the courseI say this because some would never come to class and there was absolutely no class material posted outside of the lectures. There was no other way they could've learned the material. Despite being the equivalent of a 200-300's level math class, your transcript will show that you took a 100 level econ course (likely with a poor grade) as your reward for all the pain and suffering.   But maybe you're just a smart little robot who derives pleasure from crushing everyone else's hopes and dreamsin that case this class is for you.","dr"
98225,"If you are interested in gaining an in-depth knowledge of econometrics and the theory behind it, then I would recommend this course. Otherwise, this class will be very dry and possibly overwhelming as it is very easy to feel like you're falling behind.","neu"
98225,"If it is a requirement, else avoid","neu"
98225,"Great course with Min","r"
98225,"Take it with a good professor if you can. The instructor really matters for a course like this. If you have a dry lecturer, the classes just drag on and on. If you have an inspiring lecturer, you'll be motivated and excited to learn.","neu"
98225,"Yes. Went into this class thinking it was gonna be a drag, but honestly it was very enjoyable. Essential for anyone who is doing economics-y stuff and is looking to go into a quantitative field. The class gives you a solid theoretical understanding of basic linear regressions, as well as the practical skills to read papers and implement methods yourself. Being good at math and having seen a proof before certainly helps, but in terms of specific background you don't really need much save for basic stats (S&DS 242 type stuff), a class in linear algebra, and the ability to take a derivative.","r"
98225,"Absolutely, tough and engaging but Bjoern and Min were incredible, and the content is actually quite interesting and applicable; just be mindful and patient with a steep learning curve","r"
98225,"I think if you want to get a good theoretical foundation in econometrics, it does a good job. It's also required for a lot of people. The class is very math heavy, which can be hard to get used to in the outset but I ended up adjusting by the end and it felt more doable.","r"
98225,"No, unless it's a required course for you. The professor taught it badly and the course material is very dense.","dr"
98225,"Take it if it's required","neu"
98229,"No, I was anticipating taking this class with another professor, and this prof was very sweet but just not an engaging nor digestable lecturer.","dr"
98229,"If you need a relatively low workload econ class then yes.","r"
98229,"Yes, good economics elective, interesting lectures.","r"
98229,"Yes! Great econ elective for those interested in international trade policy and the current tariff war/climate policies. Sam is a great lecturer and the workload is very manageable.","r"
98229,"Only if you're really interested in the theoretical models underpinning trade. Basically take the fundamental trade models you learn in introductory macro/microecon and scale them up to a whole semester. Again, this class doesn't teach trade policy or analysis of current trading patterns. These come mostly in the form of application of the models you learn in class.","neu"
98229,"Yes, this course is a great economics elective. The material is very applicable to current events, and it is exciting to be able to explore current trade deals and economic events with a critical lens.","r"
98229,"Yes if you want to see how econ can be applicable and are interested in international trade","r"
98229,"No, thers much better courses where you are engaged and actually learn","dr"
98229,"The course content is very interesting but the organization is poor. Workload is really low so if you feel confident in your ability to get by on your own it may be okay. If youre someone who relies on office hours, practice tests, or group work, this isnt a good choice. The prof is a bit boring and doesnt seem to have a clear plan.","neu"
98229,"I would recommend this course to students who would like to gain some understanding and familiarity with trade.","r"
98229,"No I would not, I think there may be better alternatives where you will better understand the content. Everyone including the professor seemed confused about the content.","dr"
98231,"nope didnt learn anything too useful or applicable. There was definitely interesting content though.","dr"
98231,"If they are interested in development economics, yes.","r"
98231,"yes as an interesting elective","r"
98231,"Yes, if the student has any interest in economic modeling or culturally specific social structures.","r"
98231,"Yes! Professor Munshi is a great professor and he is truly invested in the material which makes learning it even better. The topics are very interesting and this course helps develops economic intuition and skills, especially as a first economics elective.","r"
98231,"Yes, if you haven't taken a development economics class and are interested in more qualitative narrative of development. This is not a gut, this is not a gut, don't be fooled by the course ratings. You need to put in a lot of time understanding the materials.","r"
98231,"yes! especially if you are interested in the development of economies","r"
98231,"I would recommend to any student who wants to learn about development economics.","r"
98231,"Yes! Big fan of the content of this course, as well as Prof. Munshi. Good content, not too much work.","r"
98231,"Absolutely. If you engage with the class you will be able to say that this is one of the best econ electives that you've taken at Yale. The coursework is not heavy at all, the material is most interesting (albeit I do wish there was some more diversity within the topics and types of papers discussed). Hopefully with feedback, Prof Munshi can better design the course so that it poses more of an intellectual challenge and allows students to actively engage with the course more in the future.","r"
98231,"Yes, professor munshi is super great","r"
98231,"yes if you want a good step after econometrics ot understand how Econ research is actually done / how to read economics papers.  No if you want higher level policy type insights into how to do economic development ""Right"" - the class is super micro and sometimes rather abstract","r"
98231,"Absolutely. An excellent course with an excellent professor.","r"
98231,"Yeah-- I think if you're interested in Econ- especially Econ research methods, this is a good solid not to difficult course that will keep you engaged and allow you to come away with lots of valuable skills. If you are super adept at stats already, it will probably feel very slow.","r"
98231,"Highly recommend!","r"
98231,"Yes. I was able to approach economics through a sociological lens, which I had not been able to do before at Yale. I underestimated the importance of biology and social institutions for how our world develops, and it's interesting to look at economics as an evolving story of different societies and peoples.","r"
98231,"Yes, this was my first econ class that exposed me to reading research papers and that's a pretty useful skill even if you don't plan on going further in economics research","r"
98231,"YES! This is a great course with very interesting content (economic development Asia, but the principles can be used in different developing countries) with low workload. Majority of your grade is determined by two exams which are difficult to study for, but if you have a good math/stats foundation, you will be fine. Prof Munshi is VERY passionate about the subject and he's done a lot of research of his own. The psets could feel little disconnected to the lecture content and it's hard to study the exams just off of psets.","r"
98231,"No, this course is at its fundamental level purely about economic development in India as told by 16 papers that we studied and their models, that's it. Please don't think this course is a gut or about any economic developmental theory or anything like that, it's not fun and I regret taking this course. Just don't take it, take something you're interested in. If you're interested in economic development just read a book or watch a youtube video, don't take this class. All that said, the course material was boring BUT Munshi is actually a really good professor, he teaches well, explains things well, makes complicated things look simple, and cares about his students.","dr"
98231,"Yes, it teaches you how to think like an economist.","r"
98259,"If you are looking for an easy humanities gut, stay away! This is not an easy Hu course and heavily focused on the theory and politics of education studies. There are only 3 papers and the grading is relatively rough. Readings are sooo much, hard to keep up.","dr"
98259,"i would recommend this course to everyone, people should know this stuff and stanley is funny.","r"
98259,"No. While people who major in Philosophy might be able to get something of value out of this course, as an Ed Studies person, I found it to be very boring. and while I think there's potential in the course by connecting Philosopher's perspectives on education and actual education practices, it is simply lacking in any scope besides philosophy.","dr"
98259,"Yes absolutely! Prof. Stanley is excellent at making philosophy easily understood. He brings in relevant examples that help you understand the material.","r"
98259,"Yes!","r"
98259,"Yes! If you're genuinely interested in the different philosophies of education and how they've evolved over time, take it!","r"
98259,"I would recommend this course to another student. The Professor offers very engaging, rigorous lectures that clarify and expand upon the course readings and materials. I particularly enjoyed the wide array of scholarship that we studied, including Black Feminist Theorists/Critical Race Theorists, European Philosophers, etc.. I also appreciated the wide latitude that we were given in the essays, as offering multiple prompts ensured that I could write on a topic that resonated with me. Professor Stanley really created an inclusive educational atmosphere, he was very accessible and communicative, and charismatic.","r"
98259,"Yes","r"
98259,"Absolutely. Everyone in every major should take. Great leminar. Stanley rocks.","r"
98259,"If your interest is in US politics of education then yes. If you are interested in a more general / international perspective on philosophy of education en education studies then no.","neu"
98259,"Yes, I would because it is very interdisciplinary and could be tailored to your own interests. There is so much flexibility with our assignments that you can make it interesting for yourself. I also think that in terms of the philosophy we read and engage with is so much more interesting and useful than other philosophy offerings.","r"
98259,"I definitely would, the topics were interesting in general even for people without strong philosophy interests or backgrounds.","r"
98259,"If students thrive in an unstructured learning environment, I would recommend this course to them. The course moves quickly and Professor Stanley is fun to watch, but his disorganization, sarcasm, and interrupting made it difficult for me to enjoy the course. However, for someone who likes spontaneous, comical professors, I would recommend this course.","neu"
98260,"If you are interested in the topic, then yes, even if you aren't a psychology major. The workload is manageable and the lectures are engaging if you have an interest.","r"
98260,"yes","r"
98260,"I took this course as a requirement for my major (Psychology) and would probably not recommend taking it out of personal interest.","dr"
98260,"Yes, for someone interested in psychology, this course covered some very interesting topics and definitely wasn't too hard.","r"
98260,"If you need to take this course for a required class, I encourage it! It is definitely one of the better if not only choices for completing the social science core requirement and I feel like I learned a lot. It's not a gut, but you don't have to worry about readings or anything because the professor doesn't really put surprise questions and assignments based on readings out.","r"
98260,"No. This class isn't very engaging, and I don't think it was set up very well to teach about social psych. It's not a bad class, it's just very average.","dr"
98260,"Yes","r"
98260,"I would. If you have already taken some psych courses this can be a bit repetitive. I do think thats the nature of a lot of psych courses however and I felt like I did get the chance to learn about the same topics but in a different way and get to apply it to other topics that I hadn't already heard about.","r"
98260,"In general yes, I learned a lot and had a positive experience with the course. In the context of some of the other psych classes offered, however, I would probably not recommend it- I have found other classes a lot more engaging just because of the lecture style/activities (unrelated to content)","r"
98260,"yes! I love social psychology","r"
98260,"I would recommend this class because it has interesting material. You can better understand the world and other people which is always good.","r"
98260,"I would recommend the class if you need to take it for the psychology major, but it wasn't a class that I would just take for fun even though I am really interested in psychology. I think you would have gotten the same knowledge by reading the textbook chapters from the syllabus, as the class was interactive.","r"
98260,"Yes, its a good survey lecture.","r"
98260,"Social psych is an interesting class","r"
98260,"Yes, I think this course was a very important fundamental to psychology and it was enjoyable.","r"
98260,"It is a good baseline psychology course for those curious about what they want to major in and thinking that they are interested in psychology.","r"
98260,"Yes. Its similar to intro psych but goes more in depth on interactions and relationships. I liked it and thought it was interesting.","r"
98260,"Yes, its a very great intro-level psychology class. Class is well organized and concepts are pretty easy to grasp.","r"
98260,"I would recommend this course.","r"
98260,"Yes, I would recommend this course to students of any major. This is because it provides better understanding into our own relationships, not only with others, but also with our selves - a skill which everyone can benefit from.","r"
98260,"If you're interested in picking up key social psychology concepts, I would recommend this course. I don't however think it's the most fun course at Yale, so if you're looking for something more along those lines, I would not recommend.","neu"
98260,"Yes the topics are interesting","r"
98260,"only if theyre interested in social psych","neu"
98260,"Yes, I found the material very interesting.","r"
98260,"Absolutely! This is one of those classes I think everyone would benefit from taking, because its very insightful.","r"
98260,"Yes if they want to learn about social psychology.","r"
98260,"Yes; I feel confident that I will retain the interesting information that I learned","r"
98260,"If you are looking for a social science credit, this is a good class to take.","r"
98085,"Definitely, if you're interested in fossils/dinosaurs/evolution!","r"
98085,"yes if you have a friend that can teach you about phylogeny.","r"
98085,"yes but just be prepared to put in a lot of work studying for the exam portions. definitely not a gut","r"
98085,"Yes it's a good class for non-stem majors.","r"
98085,"No; though the workload is low, I would not recommend. The lectures spill out so much information but it is hard to understand what is actually important when there aren't psets and homework that guide the understanding. If you are not passionate about rocks and fossils, do not take.","dr"
98085,"No, I would never recommend this course to another student, even if they were really interested and already well informed in the subject matter, if only because the final is worth 46% of the grade.   If the final were changed to a more reasonable percentage, I would still be reluctant to recommend another student take this class. I don't feel I learned much in it, yet at the same time, was constantly challenged by it.","dr"
98085,"Yes, I would recommend this course to anyone looking to understand more about life. Though it can get very jargony and technical at times, it has helped me so much to understand evolution. I took this as my biology credit for EVST BS, and im so thankful I did.","r"
98085,"I would recommend this class to anyone who has an interest in developing a fundamental understanding of the history of life on Earth.","r"
98085,"I wouldn't reccomend it if you are not interested in the fossil record or phylogeny and stuff like that. It was difficult to find motivation to go to classes because it was all the way in the Kline Geology lab, and for some reason in the second and third sections of the lecture they did not record.","dr"
98085,"Yes! I took this course to fulfill a requirement, but ended up enjoying the course as much as any other at Yale. If you are interested in the topics, the lectures are very cool and engaging, and the workload is manageable without feeling onerous.","r"
98085,"No, it is not a gut. Would not recommend if not required.","dr"
98085,"I would recommend this course to those interested in science, even if not on the E&EB or EVST track. It is general enough that those not specialized in a particular science will understand and appreciate the course. But that is not to say that it is an easy or boring class, it is an extremely interesting class that is well fit for those intending on majoring in the subject and those not.","r"
98085,"I would definitely recommend this course to another EVST major interested in evolution or ecology. I feel like I have a much deeper understanding of the world around me after taking this course!","r"
98085,"Yes! Absolutely- this course is adaptive and engaging across the three different instructors, and the Professors are not only incredible for their vast amounts of knowledge, but also their bright personalities and desire to see students learn. This course was a great introduction to EPS and facilitates understanding, even for non-majors, providing a great introduction to evolutionary patterns and phenomena. You also get to witness and touch incredible fossils!","r"
98097,"YES! This was such an incredible course. I would recommend this to absolutely anyone, but especially to fellow humanities majors looking for a science credit. In addition to the basic concepts one would expect from a bird class (anatomy, etc.) this course engages with concepts of beauty, sexual autonomy, scientific debates, and more. It is so much more than just a class on birds, and Professor Prum is a truly brilliant professor who is so passionate about teaching and his work. I also found this class to be quite easy, and if you attend lecture and study just a little bit you will be successful. I have so many friends who have taken random classes for their science credits and hated them, and I feel incredibly lucky to have been able to take this one. Prum only teaches it every other year, so take it when you can!","r"
98097,"Yes!! Birds!!","r"
98097,"Yes, its a fascinating course where I learnt a lot. Its not really applicable to anything I want to do in life but it was a great course to take for the fun of learning.","r"
98097,"Yes! If you want a fun science credit, are interested in evolution, or think birds are cool, take the class! I went in blind and it ended up being my favorite class this semester! Low stress and you learn lots of cool bird facts!","r"
98097,"Please take ornithology! I am not an E&EB major, and ornithology is one of the top three classes I have ever taken at Yale. I think many of the classes I have taken at Yale, although excellent, have made me aware of a wide variety of problems with which I was previously unfamiliar. This is great but also does not necessarily make me a happier person. Ornithology, in contrast, instilled in me a genuine sense of wonder about the world again. I loved learning about birds--their beauty, song, etc.--and I was taken by how ornithology is so cross-cutting. For example, Prum wrote an article about lame duck presidents.","r"
98097,"Yes! This class was super enjoyable and fascinating at every turn. As long as you show up to class, spend a day studying before the test, and start your final paper well in advance, it doesn't turn out to be a whole lot of work, and not too difficult to do well in. Super glad to have been able to take the class -- probably one of the finest lecture classes at Yale","r"
98097,"I would absolutely recommend this course to anyone who is at least curious about birds.","r"
98097,"Would recommend to anyone who feels passionate about birds, or want to learn more about the diversity of life in general.","r"
98097,"Absolutely, but only if you are already interested in birds or biology. If not, there may be moments in which the material is frustratingly niche","r"
98097,"Yes, this is not a gut science course, but you become a bird expert by the end of the course. Professor Prum is also an amazing professor and it is great to see how passionate he is about ornithology.","r"
98097,"If youre taking this for a gut science credit, DONT. He says this is not a gut at the very beginning. And its true. It is not. There is a lot of memorization and a lot of details to know. If youre passionate about birds or not, you will learn a lot. But even if the workload seems low, trust that this class will have you memorize a lot for the exams. Repeat, this is not a gut.","dr"
98097,"I would absolutely recommend this course to another student! The contentbirdsis awesome. The format is approachable. The workload (especially if you are only in the lecture class) is manageable. I highly recommend taking the lab as it makes lecture content much easier to process and can be very helpful on exams. Professor Prum is a prominent ornithologist in the field who basically discovered or worked on almost all of the content in the course. It is the opportunity of a lifetime.","r"
98097,"I would highly, highly recommend this course. While I am an art history major (was mainly trying to get my SC out of the way), this class changed the way I look at the world, art, birds, beauty, and my role in all those things. There was so much value in going really deep into the study of one clade/genus/species and yet getting perspective on a world so much larger than the specific topic. I loved this class so much and I'm telling all my friends to take it if it's the last thing they do at Yale. TAKE IT!!!!!","r"
98097,"Yes, Prof Prum is very passionate about what he's teaching and the lectures have always been very engaging and insightful","r"
98097,"I absolutely recommend this course to any other student. Birds are one of defining features of the environment around us, and this class will greatly enhance your appreciation of them.","r"
98097,"I would recommend this course to another student with the warning that it will be a full 1-credit workload, and nothing less should be expected.","r"
98097,"The class is quite interesting even if one doesn't have any background in ornithology or previous interest. The content is very broad, and tests require a lot of review beforehand to cover all the material presented in class. Still, for a humanities major, the information is understandable without previous science courses. I would recommend the course if one is willing to engage during lectures and outside of class. The workload is manageable if you don't procrastinate on the final paper.","r"
98097,"Yes, its a great course.","r"
98097,"Absolutely. It was one of my favorite classes I've taken at Yale. Ornithology stands out especially among science classes for being interesting and relevant to my own life. I learned a lot about birds that really expanded my knowledge of avian biology and diversity, but the units on behavior, intelligence, and sexual selection changed how I see the world and approach biology.","r"
98292,"I would if theyre willing to put in a lot of work for a good grade. This class definitely isnt easy and if you dont like programming that much its going to make you cry. However, Professor Bennett is a really great teacher and I felt like I learned a lot through the course.","r"
98292,"Yes, it is a lot of work but it was a good course.","r"
98292,"Yes this is probably the best introduction to programming offered at Yale.","r"
98292,"Yes. Professor Bennett is awesome! Her slides and Canvas site are very well-organized. It is easy to find everything you need. There are ample extra help opportunities too. If you want to learn C, C++, and have an introduction to MATLAB, this is the perfect course!","r"
98292,"If you want to take a programming class go for it","r"
98292,"Yes, but be careful if you're a beginner to coding as this class is not as welcoming to that.","r"
98292,"if you want to learn general coding that solves problems sure","neu"
98292,"yes, its so well taught and prof beth anne bennett is the best","r"
98292,"I think that other coding classes would teach languages that are more applicable for everyday use, but as this course is required for many engineering majors, I recommend it for anybody in engineering, even if it isnt a requirement for ones specific discipline.","neu"
98292,"Yes ! Especially if taught with Dr Bennett.","r"
98292,"Yes, if you want to learn coding and you are prepared to put in the time and effort. Professor Bennett is amazing, and there are a lot of office hours/help sessions.","r"
98292,"Yes 100%. The content and PSETS are great, media is organized incredibly well, and Beth Anne Bennett was a wonderful professor.","r"
98292,"Absolutely, it was super well organized and well taught and I learned a really interesting useful skill. The matlab part of the course was annoying but the rest of it was great.","r"
98292,"I would recommend this course to other students pursuing a science or engineering degree because it gives you a good foundation in languages. While the problem sets and midterms were very challenging, it was possible to receive help very quickly.","r"
98292,"I would recommend this course as it is a great introduction to c and c++ with some basic skills taught in Matlab. It covers a wide base so you learn a lot. It is certainly easier with some prior experience however if you spend time on each problem set learning you will end up with a respectable grade regardless.","r"
98292,"Highly reccomend","r"
98292,"Yes. Great into to coding and Professor Bennett was a great professor.","r"
98292,"I would recommend if youre an engineer or want to learn applications of computer science.","r"
98292,"Definitely take this course if you want to learn C and C++.","r"
98292,"Yes! Programming skills are important in the real world, and even if not going into engineering or computer science, it's a fun course with an amazing teacher.","r"
98292,"I would recommend as an intro to programming course","r"
98354,"Yes! This was one of my favorite classes this semester! Professor Grund is a gem and makes learning so engaging, from the occasional fun facts to in-depth answers to any and every student question. The assignments are built to help you develop skills throughout the semester, and Professor Grund is incredibly helpful throughout the process. You also receive detailed feedback on each assignment so you know where you can improve.","r"
98354,"If they're interested in learning about the history of English or have an interest in linguistics, absolutely. It was quite a bit of work I consistently had a large assignment due, and the readings were often paired with additional exercises that meant that I invested a lot of time into this class.","r"
98354,"Yes! Good medieval rec and good environment. Can feel like a lot at first but really you have all the tools and support to succeed and it can feel rewarding and Peter grund responds to emails very quickly","r"
98354,"Yes!! It's such a unique, interesting course. Definitely not easy, but you'll get so much out of it if you put in the time and work.","r"
98354,"I would, but only if you're willing to get into linguistic weeds!","r"
98354,"Yes! Especially for English majors looking to fulfill historical requirements","r"
98354,"If you are interested at all in the English language (or need a Medieval credit) then definitely!","r"
98354,"This is a great way to get any of your major requirements, and Professor Grund is great! I think I would advise taking this only if you have an interest in linguistics- word construction and language properties rather than literature. This isnt a literature course but it is really interesting!! I enjoyed it a lot.","r"
98354,"YES! I learned so much and truly reframed my understanding of the sociopolitical consequences of English.","r"
98354,"This course is a good way to fulfill the Medieval requirement for the English major. It is an interesting, niche class and I feel like I have left this semester with a lot of knowledge and context regarding the English language. Students should be aware of the high workload within the class and the challenging nature of the text analyses/assignments. With practice, the assignments will become less challenging but the first few were more challenging as they have a different format that most of the assignments in other English classes.","r"
98354,"Yes! I learned so much, and Professor Grund was amazing.","r"
98354,"Definitely! I would recommend this class to anyone who is interested in how English evolved into the language we speak today and who is interested in issues of linguistic justice. This is much more a linguistics class than an English literature class, so I would warn a student who thought this was a literary survey course away from this class. The course summary on YCS said that we would work with authors such as Milton, Shakespeare, Austen, and Cardi B, but really we just worked from textbooks.","r"
98354,"One thing to know is that the class is too big to be a discussion-based seminar, but too small to be a pure lecture, so the class ends up functioning and feeling like a high school class. A good medieval credit for the English major.","r"
98368,"If you don't enjoy reading and writing, I wouldn't take this class. Other than that I highly recommend it. It's very insightful and has so many interesting takeaways (fire and water are media, etc)","dr"
98368,"If you come into the class with an open mind and a desire to learn about media ---you'll love it.","r"
98368,"Yes, it is definitely a lot of writing but I enjoyed the course and the course's content overall.","r"
98368,"I would highly recommend this course to another student. The material is fun and engaging to the extent that you embrace thinking outside of the box. The professor is very funny and makes the course enjoyable as well. The writing assignments are very creative and engaging, and you receive great feedback from your teaching fellow.","r"
98368,"ABSOLUTELY! You'll learn from one of Yale'sand the world'sgreatest professors about fascinating topics. Your mind will expand with every lecture. You'll get to engage with fascinating course materials. And your wonderful TF will guide you through everything and work with you to make you a more articulate thinker.","r"
98368,"Yes! I loved both the professor and the teaching fellow and I learned a lot more about media as a whole.","r"
98368,"I would! I think the media-mindset taught is valuable, and John Peters is just a pleasure to listen to.","r"
98368,"I would definitely recommend this course, as the professor was one of the most engaging and interesting professors that I have had.","r"
98368,"No, I think I would have appreciated more guidance about the expectations for understanding on the lectures. My TA was excellent but I heard some of them were not. I also, despite recognizing that this course was intellectually stimulating, do not see how I could really apply anything media studies related to actual life situations or career activities.","dr"
98368,"Yes, simply because it taught me how to think and analyze media.","r"
98368,"Great course!!!","r"
98368,"Yes if you want to have some fun and think about media in a new way.","r"
98368,"A deconstructing class and redefining what medias can be","neu"
98368,"Yes, but you can only really make the best of it if you do the readings and attend the lectures (which are very interesting and we sometimes even clap at the end). I wouldnt take this if youre only looking for a writing credit.","r"
98368,"yes good writing credit","r"
98368,"Yes","r"
98368,"Absolutely. Even though its a required course, I would take it regardless. Peters is a fantastic professor.","r"
98368,"Yes I would as it is a great introduction into media studies and helps highlight its significance in many aspects of the human experience.","r"
98368,"Yessss. Changed my life and it is crucial for any aspiring artist","r"
98368,"Yes! It was a really interesting class.","r"
98368,"Yes. Prof Peters provides insight which i found quite interesting.","r"
98368,"YES! YES! YES! A hundred times over. Professor Peters made this course wonderful, and one of my favorite classes I have taken at Yale. Each lecture was fascinating, and felt like a mixture of a ted talk, a podcast, and a little adventure, all at once. This class makes you think about media in non-traditional ways, and I feel like I see the world around me completely differently now. The readings are all fascinating and entertaining. My TF was amazing, and I have heard great things about all of them. But, again, Professor Peters is what truly makes this class incredible: with his sense of humor, little funny comments and insights, his vast knowledge of many cultures and languages (which he flawlessly interweaves with the content of the course), and just his neverending desire to teach (and learn from!) his students. I loved loved loved it!","r"
98368,"Amazing course! Definitely recommend, especially as a writing credit","r"
98368,"Yes yes yes!!! Truly an amazing professor and all of the TAs are remarkable too. If you like any form of media(books, TV, Film, Music, etc.) this class will teach you to look at it all differently. It will inspire you to try new mediums and to seek the common ones in a different way.","r"
98368,"No, it is ridiculous that this is a requirement for the film major. Lectures were hard to follow and work was busy work with little guidance on how to do well.","dr"
98368,"I think this course is worth taking if you're interested in really deconstructing media. The lectures are interesting and the workload is not too bad overall if you're willing to deal with the readings.","neu"
98368,"I would definitely recommend. A really engaging and exciting class with a great professor.","r"
98368,"Yes, intellectual and interesting course with a challenging but achievable workload","r"
98368,"Yes, I would. This course helps you develop the skill of critical thinking and allows you to write about things you enjoy talking about.","r"
98368,"it's a requirement for certain majors, so I don't think my opinion here is important","neu"
98368,"Yes, this is one of my favorite classes at yale! I loved learning about media theory and defamiliarizing myself with so many objects and interactions that i encounter on a daily basis","r"
98368,"Yes, if you are interested in a class that really doesn't fall into any set category and will leave you grappling with a lot of big questions. If you don't want to think outside of the box or like a straightforward or easy to follow lecture, I don't think you will enjoy this class.","neu"
98368,"Absolutely. A very interesting class that forces students to evaluate the network of substructures undergirding everyday life.","r"
98402,"I am a STEM major and actually really enjoyed this class","r"
98402,"Absolutely. If Yale does anything right, it's the English courses. This course taught me not only how to write well, but how to write quickly.","r"
98402,"Yes, I improved my writing greatly","r"
98402,"No. This course simultaneously shattered my confidence and destroyed my love of writing. I suppose my writing did improve a bit over the course of the semester, but I don't think I ever want to write again after having taken Daily Themes.","dr"
98402,"Yes, absolutely!","r"
98402,"yes if they want to put time into learning to write","r"
98402,"Yes! It's a lot of work, but I think it has been genuinely fun and rewarding. You have no control over who your tutor is which I can imagine being very frustrating if you don't like your tutor. Otherwise, great experience.","r"
98402,"It's nice that the work is spread out over every day but it's hard to keep up with the load. I would recommend it mainly because it's a different style of learning than other classes and daily practice is so helpful for writing. It's probably mostly variable due to your tutor.","r"
98402,"Yes, if you're ready to commit to setting aside time for writing each weekday. There were definitely days that I had to phone it in (ie, crank out a theme in 20 minutes at 2am before going to bed), and in those moments, it didn't feel like I was getting the most out of the class. But the weeks where I was able to set aside time to write and really get into each prompt were great -- I learned so much about myself as a writer, I looked forward to the different prompts, and I could feel myself becoming more comfortable expressing myself on the page. It's definitely possible to do this class without getting a ton out of it, but I'd recommend it only if you're excited and ready to commit to it.","neu"
98402,"I would absolutely recommend this course!!!","r"
98402,"Yes. Even when the lecture was not interesting to me, the one on one instruction and reflection with my writing tutor was unmatched and very helpful. My work with Professor Gordon made this class worthwhile.","r"
98402,"Yes","r"
98402,"YES! an amazing course to improve your writing and reflect on everything in your life","r"
98402,"Yes, but not with Prof. Ehrgood.","r"
98402,"Yes, I would take Daily Themes. You will never have another opportunity quite like it. You will remember what you wrote about and how you wrote for the rest of your life.","r"
98402,"Yes!","r"
98402,"Absolutely. I would probably caution them that it really is so much work to write every day. It was probably more work for me, comparatively, because I can't simply write every day without obsessing over it throughout the rest of the day. That was important too, though. I am thankful I go to experience what it is like to live a life consumed with words. I hope I can do that again beyond this class.","r"
98402,"I would recommend it only if the person has a passion for writing. I didn't, and, while my writing definitely improved, I did not enjoy the course. If anything, my writing was forcibly improved by how much we had to write every week. It sucks up at least an hour of your life five days of the week. I thought we would have more freedom in what we wrote (and we did towards the end), some of the prompts were very picky. If you put in the work, though, it's easy to get an A-, hard to get an A (you have to show ""remarkable improvement"" throughout the semester). Lectures would drag on for a long time. But if you love creative writing, I would say go for it. Everyone else, think long and hard before taking this.","neu"
98402,"Yes! But go into it knowing that the value of the course will probably be in the work of writing your daily theme. I learned so much more from the process of daily writing than I did from lectures or from meetings with my tutor, and I think I would have enjoyed the course more if I had gone into it with the understanding that this would be true (and that it didn't mean I would have a worse experience).","r"
98402,"Yes. I dont care who you are or what you studytake this course.","r"
98402,"I went into this class expecting writing every day to get easier -- maybe it gets a little easier, but it never became a part of my daily routine like I wanted it to be. I almost always got to my daily theme at 11 PM or midnight when I wanted to go to sleep and had to write something that I sort-of cared about. I got a lot out of the class and don't regret taking it, but daily really does mean daily, and unless you are really focused the theme will always be in the back of your mind for an entire semester. So, if you're interested in taking the class, take the class -- it is really rewarding -- but know what you're getting into.","neu"
98402,"Take the course if you can commit to it. It is the kind of thing you will get out what you put in. It also depends on your tutor--as different ones make for very different experiences.","neu"
98402,"Yes, the practice of writing every day will make you a better writer, and as well make the process of writing feel far easier.","r"
98402,"Yes. But it is a lot of work","r"
98402,"I would because I loved working with my tutor and my writing really did improve.","r"
98402,"Yup, a different kind of writing class, you'll have a great time if you get a good tutor. 30 mins a week face-to-face is a short time though, imo.","r"
98402,"Yes very much. Its such a good class to practice writing","r"
98402,"I would because it really helps you become more comfortable with writing and understand what your strengths and weaknesses are.","r"
98402,"If you have any desire to improve your writing I would heavily recommend this course! It teaches you how to establish writing as a part of your routine and forces you to reflect on your daily life/surroundings (and replicate that in writing) in a way that I found really meaningful","r"
98402,"Yes! Great if you have the time and space for it emotionally","r"
